init_time,geography,geography_polygon,forecast_time,forecast_hours_offset,2m_temperature,total_precipitation_6hr,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-28 00:00:00.000000 UTC,240,268.57330322265625,0.00016904514632187784,2.2067046165466309,0.1584412157535553,2.2123853379413085
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 42),"POLYGON((-80.375 41.875, -80.375 42.125, -80.625 42.125, -80.625 41.875, -80.375 41.875))",2022-12-18 06:00:00.000000 UTC,6,272.73809814453125,0.0012490142835304141,6.3720364570617676,2.1012852191925049,6.7095639338574884
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 42),"POLYGON((-80.375 41.875, -80.375 42.125, -80.625 42.125, -80.625 41.875, -80.375 41.875))",2022-12-18 12:00:00.000000 UTC,12,272.070556640625,0.0014163334853947163,7.3072752952575684,2.817652702331543,7.8316945159804225
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 42),"POLYGON((-80.375 41.875, -80.375 42.125, -80.625 42.125, -80.625 41.875, -80.375 41.875))",2022-12-18 18:00:00.000000 UTC,18,272.55722045898438,0.00150759844109416,8.9669942855834961,3.0657191276550293,9.4765827325759666
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 42),"POLYGON((-80.375 41.875, -80.375 42.125, -80.625 42.125, -80.625 41.875, -80.375 41.875))",2022-12-19 00:00:00.000000 UTC,24,272.60086059570312,0.00096951524028554559,8.7496500015258789,3.4747262001037598,9.4143559160937471
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 42),"POLYGON((-80.375 41.875, -80.375 42.125, -80.625 42.125, -80.625 41.875, -80.375 41.875))",2022-12-19 06:00:00.000000 UTC,30,272.43524169921875,0.0011045113205909729,9.1799478530883789,1.9161430597305298,9.3777954131435077
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 42),"POLYGON((-80.375 41.875, -80.375 42.125, -80.625 42.125, -80.625 41.875, -80.375 41.875))",2022-12-19 12:00:00.000000 UTC,36,272.29827880859375,0.0011349329724907875,8.6047544479370117,0.73026454448699951,8.6356867366890171
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 42),"POLYGON((-80.375 41.875, -80.375 42.125, -80.625 42.125, -80.625 41.875, -80.375 41.875))",2022-12-19 18:00:00.000000 UTC,42,272.58108520507812,0.00080029474338516593,8.047123908996582,-0.586302638053894,8.0684542503588244
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 42),"POLYGON((-80.375 41.875, -80.375 42.125, -80.625 42.125, -80.625 41.875, -80.375 41.875))",2022-12-20 00:00:00.000000 UTC,48,272.68109130859375,0.00023369118571281433,5.3248329162597656,-1.5398457050323486,5.5430109490591892
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 42),"POLYGON((-80.375 41.875, -80.375 42.125, -80.625 42.125, -80.625 41.875, -80.375 41.875))",2022-12-20 06:00:00.000000 UTC,54,272.9486083984375,9.6793693955987692e-05,3.0064947605133057,0.19298899173736572,3.0126824419320672
